,country_name,occupation_name,year,skill_name,impt_rank
2999,China,Marketing Specialist,2015,Business Development,10
3000,China,Operational Specialist,2015,Merchandising,1
3001,China,Operational Specialist,2015,Microsoft Excel,2
3002,China,Operational Specialist,2015,Marketing,3
3003,China,Operational Specialist,2015,Leadership,4
3004,China,Operational Specialist,2015,Adobe Photoshop,5
3005,China,Operational Specialist,2015,Customer Service,6
3006,China,Operational Specialist,2015,Social Media,7
3007,China,Operational Specialist,2015,Microsoft Word,8
3008,China,Operational Specialist,2015,Production Operations,9
3009,China,Operational Specialist,2015,Microsoft PowerPoint,10
3010,China,Operations Manager,2015,Merchandising,1
3011,China,Operations Manager,2015,Operations Management,2
3012,China,Operations Manager,2015,Leadership,3
3013,China,Operations Manager,2015,Management,4
3014,China,Operations Manager,2015,Marketing,5
3015,China,Operations Manager,2015,Project Management,6
3016,China,Operations Manager,2015,Manufacturing,7
3017,China,Operations Manager,2015,Customer Service,8
3018,China,Operations Manager,2015,Strategic Planning,9
3019,China,Operations Manager,2015,Supply Chain Management,10
3020,China,Owner,2015,Merchandising,1
3021,China,Owner,2015,Sales Management,2
3022,China,Owner,2015,Marketing Strategy,3
3023,China,Owner,2015,Product Development,4
3024,China,Owner,2015,Negotiation,5
3025,China,Owner,2015,Business Strategy,6
3026,China,Owner,2015,Marketing,7
3027,China,Owner,2015,Strategic Planning,8
3028,China,Owner,2015,New Business Development,9
3029,China,Owner,2015,Business Development,10
3030,China,President,2015,Merchandising,1
3031,China,President,2015,Leadership,2
3032,China,President,2015,Strategic Planning,3
3033,China,President,2015,Marketing,4
3034,China,President,2015,New Business Development,5
3035,China,President,2015,Management,6
3036,China,President,2015,Project Management,7
3037,China,President,2015,Customer Service,8
3038,China,President,2015,Business Strategy,9
3039,China,President,2015,Research,10
3040,China,Product Manager,2015,Product Management,1
3041,China,Product Manager,2015,Axure RP,2
3042,China,Product Manager,2015,Merchandising,3
3043,China,Product Manager,2015,Product Development,4
3044,China,Product Manager,2015,Project Management,5
3045,China,Product Manager,2015,Product Marketing,6
3046,China,Product Manager,2015,Marketing,7
3047,China,Product Manager,2015,Product Design,8
3048,China,Product Manager,2015,New Business Development,9
3049,China,Product Manager,2015,User Experience (UX),10
3050,China,Professor,2015,Science,1
3051,China,Professor,2015,Research,2
3052,China,Professor,2015,Teaching,3
3053,China,Professor,2015,MATLAB,4
3054,China,Professor,2015,University Teaching,5
3055,China,Professor,2015,Higher Education,6
3056,China,Professor,2015,Statistics,7
3057,China,Professor,2015,LaTeX,8
3058,China,Professor,2015,Lecturing,9
3059,China,Professor,2015,Data Analysis,10
3060,China,Project Manager,2015,Merchandising,1
3061,China,Project Manager,2015,Project Management,2
3062,China,Project Manager,2015,Project Planning,3
3063,China,Project Manager,2015,Leadership,4
3064,China,Project Manager,2015,Management,5
3065,China,Project Manager,2015,Product Development,6
3066,China,Project Manager,2015,Manufacturing,7
3067,China,Project Manager,2015,Strategic Planning,8
3068,China,Project Manager,2015,Engineering,9
3069,China,Project Manager,2015,Microsoft Excel,10
3070,China,Research And Development Engineer,2015,Java,1
3071,China,Research And Development Engineer,2015,C++,2
3072,China,Research And Development Engineer,2015,C (Programming Language),3
3073,China,Research And Development Engineer,2015,Linux,4
3074,China,Research And Development Engineer,2015,Python (Programming Language),5
3075,China,Research And Development Engineer,2015,JavaScript,6
3076,China,Research And Development Engineer,2015,MySQL,7
3077,China,Research And Development Engineer,2015,Software Development,8
3078,China,Research And Development Engineer,2015,Merchandising,9
3079,China,Research And Development Engineer,2015,Product Development,10
3080,China,Research Assistant,2015,MATLAB,1
3081,China,Research Assistant,2015,Data Analysis,2
3082,China,Research Assistant,2015,R (Programming Language),3
3083,China,Research Assistant,2015,Statistics,4
3084,China,Research Assistant,2015,Python (Programming Language),5
3085,China,Research Assistant,2015,C++,6
3086,China,Research Assistant,2015,Research,7
3087,China,Research Assistant,2015,LaTeX,8
3088,China,Research Assistant,2015,C (Programming Language),9
3089,China,Research Assistant,2015,Machine Learning,10
3090,China,Sales Director,2015,Merchandising,1
3091,China,Sales Director,2015,Sales Management,2
3092,China,Sales Director,2015,New Business Development,3
3093,China,Sales Director,2015,Negotiation,4
3094,China,Sales Director,2015,Product Development,5
3095,China,Sales Director,2015,Business Development,6
3096,China,Sales Director,2015,Marketing Strategy,7
3097,China,Sales Director,2015,Marketing,8
3098,China,Sales Director,2015,International Sales,9
3099,China,Sales Director,2015,Strategic Planning,10
3100,China,Sales Engineer,2015,New Business Development,1
3101,China,Sales Engineer,2015,Merchandising,2
3102,China,Sales Engineer,2015,Sales Management,3
3103,China,Sales Engineer,2015,Product Development,4
3104,China,Sales Engineer,2015,Manufacturing,5
3105,China,Sales Engineer,2015,Negotiation,6
3106,China,Sales Engineer,2015,Engineering,7
3107,China,Sales Engineer,2015,International Sales,8
3108,China,Sales Engineer,2015,Customer Service,9
3109,China,Sales Engineer,2015,Business Development,10
3110,China,Sales Executive,2015,Sales Management,1
3111,China,Sales Executive,2015,New Business Development,2
3112,China,Sales Executive,2015,Merchandising,3
3113,China,Sales Executive,2015,Negotiation,4
3114,China,Sales Executive,2015,Business Development,5
3115,China,Sales Executive,2015,Marketing,6
3116,China,Sales Executive,2015,Marketing Strategy,7
3117,China,Sales Executive,2015,Account Management,8
3118,China,Sales Executive,2015,Customer Service,9
3119,China,Sales Executive,2015,International Sales,10
3120,China,Sales Manager,2015,Sales Management,1
3121,China,Sales Manager,2015,New Business Development,2
3122,China,Sales Manager,2015,Merchandising,3
3123,China,Sales Manager,2015,Negotiation,4
3124,China,Sales Manager,2015,Product Development,5
3125,China,Sales Manager,2015,Marketing Strategy,6
3126,China,Sales Manager,2015,International Sales,7
3127,China,Sales Manager,2015,Account Management,8
3128,China,Sales Manager,2015,Business Development,9
3129,China,Sales Manager,2015,Strategic Planning,10
3130,China,Sales Specialist,2015,New Business Development,1
3131,China,Sales Specialist,2015,Sales Management,2
3132,China,Sales Specialist,2015,Merchandising,3
3133,China,Sales Specialist,2015,Negotiation,4
3134,China,Sales Specialist,2015,Product Development,5
3135,China,Sales Specialist,2015,Marketing,6
3136,China,Sales Specialist,2015,Customer Service,7
3137,China,Sales Specialist,2015,Marketing Strategy,8
3138,China,Sales Specialist,2015,Strategic Planning,9
3139,China,Sales Specialist,2015,Business Development,10
3140,China,Salesperson,2015,Merchandising,1
3141,China,Salesperson,2015,New Business Development,2
3142,China,Salesperson,2015,Sales Management,3
3143,China,Salesperson,2015,Negotiation,4
3144,China,Salesperson,2015,Marketing,5
3145,China,Salesperson,2015,Customer Service,6
3146,China,Salesperson,2015,Strategic Planning,7
3147,China,Salesperson,2015,Marketing Strategy,8
3148,China,Salesperson,2015,Product Development,9
3149,China,Salesperson,2015,Account Management,10
3150,China,Search Consultant,2015,Recruiting,1
3151,China,Search Consultant,2015,Merchandising,2
3152,China,Search Consultant,2015,Executive Search,3
3153,China,Search Consultant,2015,Human Resources (HR),4
3154,China,Search Consultant,2015,Leadership,5
3155,China,Search Consultant,2015,Training,6
3156,China,Search Consultant,2015,Talent Management,7
3157,China,Search Consultant,2015,Customer Service,8
3158,China,Search Consultant,2015,Microsoft Excel,9
3159,China,Search Consultant,2015,Strategic Planning,10
3160,China,Software Engineer,2015,Java,1
3161,China,Software Engineer,2015,Linux,2
3162,China,Software Engineer,2015,C (Programming Language),3
3163,China,Software Engineer,2015,C++,4
3164,China,Software Engineer,2015,Software Development,5
3165,China,Software Engineer,2015,JavaScript,6
3166,China,Software Engineer,2015,Python (Programming Language),7
3167,China,Software Engineer,2015,SQL,8
3168,China,Software Engineer,2015,MySQL,9
3169,China,Software Engineer,2015,C#,10
3170,China,Teacher,2015,Teaching,1
3171,China,Teacher,2015,Research,2
3172,China,Teacher,2015,Public Speaking,3
3173,China,Teacher,2015,Curriculum Development,4
3174,China,Teacher,2015,Tutoring,5
3175,China,Teacher,2015,English as a Second Language (ESL),6
3176,China,Teacher,2015,Teacher Training,7
3177,China,Teacher,2015,Educational Leadership,8
3178,China,Teacher,2015,Lesson Planning,9
3179,China,Teacher,2015,Microsoft PowerPoint,10
3180,Denmark,Board Member,2015,Strategy,1
3181,Denmark,Board Member,2015,Change Management,2
3182,Denmark,Board Member,2015,Organizational Development,3
3183,Denmark,Board Member,2015,Management Consulting,4
3184,Denmark,Board Member,2015,Danish,5
3185,Denmark,Board Member,2015,Business Strategy,6
3186,Denmark,Board Member,2015,Strategic Communications,7
3187,Denmark,Board Member,2015,Business-to-Business (B2B),8
3188,Denmark,Board Member,2015,Project Planning,9
3189,Denmark,Board Member,2015,Entrepreneurship,10
3190,Denmark,Co-Founder,2015,Entrepreneurship,1
3191,Denmark,Co-Founder,2015,Strategy,2
3192,Denmark,Co-Founder,2015,Business Strategy,3
3193,Denmark,Co-Founder,2015,Marketing Strategy,4
3194,Denmark,Co-Founder,2015,Online Marketing,5
3195,Denmark,Co-Founder,2015,Start-ups,6
3196,Denmark,Co-Founder,2015,Concept Development,7
3197,Denmark,Co-Founder,2015,Business Development,8
3198,Denmark,Co-Founder,2015,User Experience (UX),9
3199,Denmark,Co-Founder,2015,Social Media,10
3200,Denmark,Food Server,2015,English,1
3201,Denmark,Food Server,2015,Customer Service,2
3202,Denmark,Food Server,2015,Social Media,3
3203,Denmark,Food Server,2015,Teamwork,4
3204,Denmark,Food Server,2015,Communication,5
3205,Denmark,Food Server,2015,Danish,6
3206,Denmark,Food Server,2015,Restaurant Management,7
3207,Denmark,Food Server,2015,Microsoft Word,8
3208,Denmark,Food Server,2015,Hospitality,9
3209,Denmark,Food Server,2015,Food & Beverage,10
3210,Denmark,Founder,2015,Entrepreneurship,1
3211,Denmark,Founder,2015,Strategy,2
3212,Denmark,Founder,2015,Business Strategy,3
3213,Denmark,Founder,2015,Marketing Strategy,4
3214,Denmark,Founder,2015,Online Marketing,5
3215,Denmark,Founder,2015,Change Management,6
3216,Denmark,Founder,2015,Business Development,7
3217,Denmark,Founder,2015,Start-ups,8
3218,Denmark,Founder,2015,Business-to-Business (B2B),9
3219,Denmark,Founder,2015,Organizational Development,10
3220,Denmark,Lecturer,2015,Teaching,1
3221,Denmark,Lecturer,2015,Danish,2
3222,Denmark,Lecturer,2015,Organizational Development,3
3223,Denmark,Lecturer,2015,Qualitative Research,4
3224,Denmark,Lecturer,2015,Coaching,5
3225,Denmark,Lecturer,2015,Lecturing,6
3226,Denmark,Lecturer,2015,Higher Education,7
3227,Denmark,Lecturer,2015,Research,8
3228,Denmark,Lecturer,2015,Analytical Skills,9
3229,Denmark,Lecturer,2015,English,10
3230,Denmark,Nurse,2015,Nursing,1
3231,Denmark,Nurse,2015,Healthcare,2
3232,Denmark,Nurse,2015,Hospitals,3
3233,Denmark,Nurse,2015,Public Health,4
3234,Denmark,Nurse,2015,Medicine,5
3235,Denmark,Nurse,2015,Clinical Research,6
3236,Denmark,Nurse,2015,Patient Safety,7
3237,Denmark,Nurse,2015,Healthcare Management,8
3238,Denmark,Nurse,2015,Teaching,9
3239,Denmark,Nurse,2015,Organizational Development,10
3240,Denmark,Owner,2015,Business-to-Business (B2B),1
3241,Denmark,Owner,2015,Business Strategy,2
3242,Denmark,Owner,2015,Sales Management,3
3243,Denmark,Owner,2015,Change Management,4
3244,Denmark,Owner,2015,Entrepreneurship,5
3245,Denmark,Owner,2015,Coaching,6
3246,Denmark,Owner,2015,Marketing Strategy,7
3247,Denmark,Owner,2015,Strategy,8
3248,Denmark,Owner,2015,Project Planning,9
3249,Denmark,Owner,2015,Management Consulting,10
3250,Denmark,Project Manager,2015,Project Planning,1
3251,Denmark,Project Manager,2015,Change Management,2
3252,Denmark,Project Manager,2015,Project Management,3
3253,Denmark,Project Manager,2015,Project Coordination,4
3254,Denmark,Project Manager,2015,Danish,5
3255,Denmark,Project Manager,2015,Analytical Skills,6
3256,Denmark,Project Manager,2015,Organizational Development,7
3257,Denmark,Project Manager,2015,Engineering,8
3258,Denmark,Project Manager,2015,Strategic Communications,9
3259,Denmark,Project Manager,2015,Business Strategy,10
3260,Denmark,Sales Assistant,2015,Sales,1
3261,Denmark,Sales Assistant,2015,Retail,2
3262,Denmark,Sales Assistant,2015,Customer Service,3
3263,Denmark,Sales Assistant,2015,English,4
3264,Denmark,Sales Assistant,2015,Teamwork,5
3265,Denmark,Sales Assistant,2015,Danish,6
3266,Denmark,Sales Assistant,2015,Sales Management,7
3267,Denmark,Sales Assistant,2015,Social Media,8
3268,Denmark,Sales Assistant,2015,Communication,9
3269,Denmark,Sales Assistant,2015,Microsoft Word,10
3270,Denmark,Salesperson,2015,Business-to-Business (B2B),1
3271,Denmark,Salesperson,2015,Sales,2
3272,Denmark,Salesperson,2015,Sales Management,3
3273,Denmark,Salesperson,2015,Retail,4
3274,Denmark,Salesperson,2015,Direct Sales,5
3275,Denmark,Salesperson,2015,Customer Service,6
3276,Denmark,Salesperson,2015,Purchasing,7
3277,Denmark,Salesperson,2015,Business Strategy,8
3278,Denmark,Salesperson,2015,Sales Process,9
3279,Denmark,Salesperson,2015,Marketing Strategy,10
3280,Denmark,Software Engineer,2015,Software Development,1
3281,Denmark,Software Engineer,2015,C#,2
3282,Denmark,Software Engineer,2015,Scrum,3
3283,Denmark,Software Engineer,2015,JavaScript,4
3284,Denmark,Software Engineer,2015,XML,5
3285,Denmark,Software Engineer,2015,SQL,6
3286,Denmark,Software Engineer,2015,.NET Framework,7
3287,Denmark,Software Engineer,2015,Programming,8
3288,Denmark,Software Engineer,2015,Software Design,9
3289,Denmark,Software Engineer,2015,Java,10
3290,Denmark,Teacher,2015,Teaching,1
3291,Denmark,Teacher,2015,Coaching,2
3292,Denmark,Teacher,2015,Danish,3
3293,Denmark,Teacher,2015,Organizational Development,4
3294,Denmark,Teacher,2015,English,5
3295,Denmark,Teacher,2015,Research,6
3296,Denmark,Teacher,2015,Public Speaking,7
3297,Denmark,Teacher,2015,Classroom Management,8
3298,Denmark,Teacher,2015,Curriculum Development,9
3299,Denmark,Teacher,2015,Pedagogy,10
3300,Denmark,Teaching Assistant,2015,LaTeX,1
3301,Denmark,Teaching Assistant,2015,Teaching,2
3302,Denmark,Teaching Assistant,2015,MATLAB,3
3303,Denmark,Teaching Assistant,2015,Danish,4
3304,Denmark,Teaching Assistant,2015,Research,5
3305,Denmark,Teaching Assistant,2015,Statistics,6
3306,Denmark,Teaching Assistant,2015,English,7
3307,Denmark,Teaching Assistant,2015,Mathematics,8
3308,Denmark,Teaching Assistant,2015,Programming,9
3309,Denmark,Teaching Assistant,2015,Qualitative Research,10
3310,France,Account Manager,2015,Business Development,1
3311,France,Account Manager,2015,Marketing Strategy,2
3312,France,Account Manager,2015,Business Strategy,3
3313,France,Account Manager,2015,Marketing,4
3314,France,Account Manager,2015,Sales,5
3315,France,Account Manager,2015,Solution Selling,6
3316,France,Account Manager,2015,Account Management,7
3317,France,Account Manager,2015,Digital Marketing,8
3318,France,Account Manager,2015,Team Management,9
3319,France,Account Manager,2015,Cloud Computing,10
3320,France,Accountant,2015,Accounting,1
