,country_name,industry_group_name,year,skill_name,impt_rank,rank_diff,highest_ss,closest_skill
1074,Denmark,Nonprofit,2021,Pedagogy,5,New,83.8928010834,Teaching
1075,Denmark,Nonprofit,2021,Project Work,6,New,87.2598954699,Danish
1076,Denmark,Nonprofit,2021,Social Services,7,New,74.4809962948,Leadership Development
1077,Denmark,Nonprofit,2021,Working with Adolescents,8,New,73.5004514881,Teaching
1078,Denmark,Nonprofit,2021,Motivational Interviewing,9,New,71.713355592,Leadership Development
1079,Denmark,Nonprofit,2021,Volunteer Management,10,New,83.5160514749,Leadership Development
1080,Denmark,Public Administration,2021,Dissemination,1,New,95.4109484986,Danish
1081,Denmark,Public Administration,2021,Danish,2,-1,100,Danish
1082,Denmark,Public Administration,2021,Cooperation,3,New,88.5290314254,Danish
1083,Denmark,Public Administration,2021,Public Administration,4,-2,100,Public Administration
1084,Denmark,Public Administration,2021,Project Work,5,New,87.2598954699,Danish
1085,Denmark,Public Administration,2021,Pedagogy,6,New,76.785021116,Danish
1086,Denmark,Public Administration,2021,Evolution,7,New,78.1955880122,Danish
1087,Denmark,Public Administration,2021,Political Communication,8,0,100,Political Communication
1088,Denmark,Public Administration,2021,Social Services,9,New,73.9809065561,Public Policy
1089,Denmark,Public Administration,2021,Public Sector,10,-6,100,Public Sector
1090,Denmark,Public Safety,2021,Criminal Investigations,1,New,86.9723107157,Tactics
1091,Denmark,Public Safety,2021,Danish,2,5,100,Danish
1092,Denmark,Public Safety,2021,Military Training,3,7,100,Military Training
1093,Denmark,Public Safety,2021,Dissemination,4,New,95.4109484986,Danish
1094,Denmark,Public Safety,2021,Law Enforcement,5,New,89.5042076115,Tactics
1095,Denmark,Public Safety,2021,Military,6,-5,100,Military
1096,Denmark,Public Safety,2021,Crime Prevention,7,New,88.4793551634,Tactics
1097,Denmark,Public Safety,2021,Military Operations,8,-6,100,Military Operations
1098,Denmark,Public Safety,2021,Military Logistics,9,New,95.5712393476,Operational Planning
1099,Denmark,Public Safety,2021,Criminal Justice,10,New,84.8009407916,Tactics
1100,Denmark,Recreation & Travel,2021,Danish,1,0,100,Danish
1101,Denmark,Recreation & Travel,2021,Dissemination,2,New,95.4109484986,Danish
1102,Denmark,Recreation & Travel,2021,Cooperation,3,New,88.5290314254,Danish
1103,Denmark,Recreation & Travel,2021,Restaurant Management,4,New,92.8108902424,Hotel Management
1104,Denmark,Recreation & Travel,2021,Customer Contact,5,New,79.4821622597,Danish
1105,Denmark,Recreation & Travel,2021,Project Work,6,New,87.2598954699,Danish
1106,Denmark,Recreation & Travel,2021,Learners,7,New,64.0208906517,Coaching
1107,Denmark,Recreation & Travel,2021,Evolution,8,New,78.1955880122,Danish
1108,Denmark,Recreation & Travel,2021,Bartending,9,New,81.7137498374,Hotel Management
1109,Denmark,Recreation & Travel,2021,Workout,10,New,63.9403664104,Coaching
1110,Denmark,Retail,2021,Danish,1,2,100,Danish
1111,Denmark,Retail,2021,Cooperation,2,New,88.5290314254,Danish
1112,Denmark,Retail,2021,Retail,3,-2,100,Retail
1113,Denmark,Retail,2021,Customer Contact,4,New,79.4821622597,Danish
1114,Denmark,Retail,2021,Dissemination,5,New,95.4109484986,Danish
1115,Denmark,Retail,2021,Learners,6,New,64.0208906517,Coaching
1116,Denmark,Retail,2021,Retail Sales,7,New,95.2690431283,Store Management
1117,Denmark,Retail,2021,Supermarkets,8,New,86.7227215882,Store Management
1118,Denmark,Retail,2021,Project Work,9,New,87.2598954699,Danish
1119,Denmark,Retail,2021,Store Management,10,-6,100,Store Management
1120,Denmark,Software & IT Services,2021,Danish,1,New,52.4561231854,IT Management
1121,Denmark,Software & IT Services,2021,Microsoft Azure,2,New,83.3368322656,Software Development
1122,Denmark,Software & IT Services,2021,TypeScript,3,New,81.7838264061,Scrum
1123,Denmark,Software & IT Services,2021,Git,4,New,84.8512352501,Scrum
1124,Denmark,Software & IT Services,2021,Scrum,5,-3,100,Scrum
1125,Denmark,Software & IT Services,2021,Agile Methodologies,6,-1,100,Agile Methodologies
1126,Denmark,Software & IT Services,2021,DevOps,7,New,88.9951397463,Agile Methodologies
1127,Denmark,Software & IT Services,2021,C#,8,New,91.4105270406,Software Development
1128,Denmark,Software & IT Services,2021,SQL,9,New,93.1992197148,Software Development
1129,Denmark,Software & IT Services,2021,.NET Framework,10,New,91.9790656807,Software Development
1130,Denmark,Transportation & Logistics,2021,Danish,1,New,51.9905918257,Logistics Management
1131,Denmark,Transportation & Logistics,2021,International Logistics,2,3,100,International Logistics
1132,Denmark,Transportation & Logistics,2021,Cooperation,3,New,57.4833198361,Logistics Management
1133,Denmark,Transportation & Logistics,2021,Freight Forwarding,4,-1,100,Freight Forwarding
1134,Denmark,Transportation & Logistics,2021,Freight,5,-1,100,Freight
1135,Denmark,Transportation & Logistics,2021,Transportation,6,-5,100,Transportation
1136,Denmark,Transportation & Logistics,2021,Truck,7,New,83.4759563229,Transportation
1137,Denmark,Transportation & Logistics,2021,Transportation Planning,8,New,84.1106811537,Transportation
1138,Denmark,Transportation & Logistics,2021,Customer Contact,9,New,58.2560819177,Logistics Management
1139,Denmark,Transportation & Logistics,2021,Marine Operations,10,New,97.9496679586,Maritime Operations
1140,Denmark,Wellness & Fitness,2021,Danish,1,9,100,Danish
1141,Denmark,Wellness & Fitness,2021,Dissemination,2,New,95.4109484986,Danish
1142,Denmark,Wellness & Fitness,2021,Workout,3,New,69.8870581252,Stress Management
1143,Denmark,Wellness & Fitness,2021,Physical Therapy,4,New,97.4634233531,Rehabilitation
1144,Denmark,Wellness & Fitness,2021,Health Promotion,5,New,87.4945276519,Nutrition
1145,Denmark,Wellness & Fitness,2021,Personal Training,6,0,100,Personal Training
1146,Denmark,Wellness & Fitness,2021,Rehabilitation,7,-2,100,Rehabilitation
1147,Denmark,Wellness & Fitness,2021,Fitness Training,8,New,98.9346942249,Personal Training
1148,Denmark,Wellness & Fitness,2021,Fitness,9,-8,100,Fitness
1149,Denmark,Wellness & Fitness,2021,Cooperation,10,New,88.5290314254,Danish
1150,France,Agriculture,2021,Agriculture,1,0,100,Agriculture
1151,France,Agriculture,2021,Agronomy,2,0,100,Agronomy
1152,France,Agriculture,2021,Organic Farming,3,New,94.2992424916,Sustainable Agriculture
1153,France,Agriculture,2021,Sustainable Agriculture,4,1,100,Sustainable Agriculture
1154,France,Agriculture,2021,Animal Husbandry,5,New,85.8463970221,Horticulture
1155,France,Agriculture,2021,Commerce,6,New,83.2390026491,French
1156,France,Agriculture,2021,Winemaking,7,New,79.8822014649,Food Industry
1157,France,Agriculture,2021,Office Automation,8,New,81.7864375403,French
1158,France,Agriculture,2021,Sales Prospecting,9,New,64.6437018478,French
1159,France,Agriculture,2021,Responsiveness,10,New,74.8301627805,French
1160,France,Arts,2021,Contemporary Art,1,2,100,Contemporary Art
1161,France,Arts,2021,Portrait Photography,2,New,92.0670514095,Photography
1162,France,Arts,2021,Art Exhibitions,3,New,95.5490706318,Contemporary Art
1163,France,Arts,2021,Studio Photography,4,New,87.250053137,Photography
1164,France,Arts,2021,Photography,5,0,100,Photography
1165,France,Arts,2021,Visual Arts,6,0,100,Visual Arts
1166,France,Arts,2021,Art Education,7,New,97.7578156079,Contemporary Art
1167,France,Arts,2021,Commercial Photography,8,New,89.1008971389,Photography
1168,France,Arts,2021,Art,9,-8,100,Art
1169,France,Arts,2021,Fine Art,10,-8,100,Fine Art
1170,France,Construction,2021,Construction,1,0,100,Construction
1171,France,Construction,2021,Renovation,2,New,91.0595620588,Construction Management
1172,France,Construction,2021,AutoCAD,3,2,100,AutoCAD
1173,France,Construction,2021,Blueprint Reading,4,New,80.1128189007,Construction
1174,France,Construction,2021,Construction Management,5,-3,100,Construction Management
1175,France,Construction,2021,Civil Engineering,6,-2,100,Civil Engineering
1176,France,Construction,2021,Revit,7,New,90.9481404333,AutoCAD
1177,France,Construction,2021,Quote Preparation,8,New,70.7538918728,Contract Negotiation
1178,France,Construction,2021,Responsiveness,9,New,74.8301627805,French
1179,France,Construction,2021,Millwork,10,New,75.6264278669,Construction
1180,France,Consumer Goods,2021,Commerce,1,New,83.2390026491,French
1181,France,Consumer Goods,2021,Cosmetics,2,4,100,Cosmetics
1182,France,Consumer Goods,2021,Merchandising,3,1,100,Merchandising
1183,France,Consumer Goods,2021,Wine & Spirits Industry,4,New,75.1167872663,Marketing Strategy
1184,France,Consumer Goods,2021,Fashion,5,-3,100,Fashion
1185,France,Consumer Goods,2021,French,6,-1,100,French
1186,France,Consumer Goods,2021,Luxury Goods,7,-6,100,Luxury Goods
1187,France,Consumer Goods,2021,Team Spirit,8,New,81.9178550872,French
1188,France,Consumer Goods,2021,Retail,9,-6,100,Retail
1189,France,Consumer Goods,2021,Organization Skills,10,New,72.0862021664,French
1190,France,Corporate Services,2021,Office Automation,1,New,81.7864375403,French
1191,France,Corporate Services,2021,Responsiveness,2,New,74.8301627805,French
1192,France,Corporate Services,2021,Organization Skills,3,New,72.0862021664,French
1193,France,Corporate Services,2021,French,4,-3,100,French
1194,France,Corporate Services,2021,Accountants,5,New,60.3728554359,Management Consulting
1195,France,Corporate Services,2021,Sales Prospecting,6,New,64.7771421372,Recruiting
1196,France,Corporate Services,2021,Team Spirit,7,New,81.9178550872,French
1197,France,Corporate Services,2021,Recruiting,8,-2,100,Recruiting
1198,France,Corporate Services,2021,Pedagogy,9,New,75.6102016019,Coaching
1199,France,Corporate Services,2021,Business Control,10,New,71.5180103711,Management Consulting
1200,France,Design,2021,ARCHICAD,1,New,96.9993798349,SketchUp
1201,France,Design,2021,Adobe InDesign,2,-1,100,Adobe InDesign
1202,France,Design,2021,SketchUp,3,1,100,SketchUp
1203,France,Design,2021,Adobe Creative Suite,4,4,100,Adobe Creative Suite
1204,France,Design,2021,Visual Identity Design,5,New,92.1646931675,Illustration
1205,France,Design,2021,Interior Architecture,6,New,97.5672771687,Interior Design
1206,France,Design,2021,Urbanism,7,New,88.7155660323,Architectural Design
1207,France,Design,2021,Revit,8,New,96.4217819735,SketchUp
1208,France,Design,2021,Adobe Illustrator,9,-6,100,Adobe Illustrator
1209,France,Design,2021,Visual Identity,10,New,91.1459492991,Illustration
1210,France,Education,2021,French,1,0,100,French
1211,France,Education,2021,Pedagogy,2,New,83.8928010834,Teaching
1212,France,Education,2021,Spanish,3,New,88.4483654852,French
1213,France,Education,2021,Office Automation,4,New,81.7864375403,French
1214,France,Education,2021,LaTeX,5,0,100,LaTeX
1215,France,Education,2021,Organization Skills,6,New,72.0862021664,French
1216,France,Education,2021,Higher Education,7,-4,100,Higher Education
1217,France,Education,2021,Teaching,8,-1,100,Teaching
1218,France,Education,2021,MATLAB,9,1,100,MATLAB
1219,France,Education,2021,Team Spirit,10,New,81.9178550872,French
1220,France,Energy & Mining,2021,Nuclear,1,New,85.7277326254,Energy
1221,France,Energy & Mining,2021,Energy,2,1,100,Energy
1222,France,Energy & Mining,2021,Oil & Gas,3,-2,100,Oil & Gas
1223,France,Energy & Mining,2021,Mechanics,4,New,75.0163066051,Engineering
1224,France,Energy & Mining,2021,Petroleum,5,-3,100,Petroleum
1225,France,Energy & Mining,2021,Responsiveness,6,New,47.7394641366,Energy
1226,France,Energy & Mining,2021,Office Automation,7,New,47.2174494994,Engineering
1227,France,Energy & Mining,2021,Metal Fabrication,8,New,82.3735489263,Engineering
1228,France,Energy & Mining,2021,Nuclear Safety,9,New,81.2126646125,Energy
1229,France,Energy & Mining,2021,Oil & Gas Industry,10,New,97.6124940376,Oil & Gas
1230,France,Entertainment,2021,Music Composition,1,New,96.381071825,Music
1231,France,Entertainment,2021,Video Post-Production,2,4,100,Video Post-Production
1232,France,Entertainment,2021,Video Editing,3,New,97.2779021615,Video Production
1233,France,Entertainment,2021,Audio Mixing,4,New,88.9406669551,Music
1234,France,Entertainment,2021,Audio Recording,5,New,96.0820132795,Music
1235,France,Entertainment,2021,Adobe Premiere Pro,6,New,89.7401896216,Video Production
1236,France,Entertainment,2021,Music Industry,7,New,96.308730213,Music
1237,France,Entertainment,2021,Film,8,-6,100,Film
1238,France,Entertainment,2021,Short Films,9,New,96.9634226644,Film
1239,France,Entertainment,2021,Studio Recording,10,New,94.3626190507,Music
1240,France,Finance,2021,Assurance,1,0,100,Assurance
1241,France,Finance,2021,Banking,2,0,100,Banking
1242,France,Finance,2021,Wealth Management,3,New,93.9950467897,Portfolio Management
1243,France,Finance,2021,Retail Banking,4,4,100,Retail Banking
1244,France,Finance,2021,Savings,5,New,80.8631592173,Portfolio Management
1245,France,Finance,2021,Life Insurance,6,New,77.657062181,Portfolio Management
1246,France,Finance,2021,Portfolio Management,7,0,100,Portfolio Management
1247,France,Finance,2021,Financial Analysis,8,New,95.7184296923,Corporate Finance
1248,France,Finance,2021,Customer Loyalty Management,9,New,65.1939331925,Banking
1249,France,Finance,2021,Sales Prospecting,10,New,56.8233426072,Banking
1250,France,Hardware & Networking,2021,Telecommunications,1,0,100,Telecommunications
1251,France,Hardware & Networking,2021,Optical Fiber,2,New,92.0899095,Wireless Technologies
1252,France,Hardware & Networking,2021,Fiber to the Home (FTTH),3,New,91.6933590254,GSM
1253,France,Hardware & Networking,2021,Fiber Optic Networks,4,New,89.5090829724,Internet Protocol (IP)
1254,France,Hardware & Networking,2021,Voice over IP (VoIP),5,-1,100,Voice over IP (VoIP)
1255,France,Hardware & Networking,2021,Office Automation,6,New,54.7130829801,Telecommunications
1256,France,Hardware & Networking,2021,Computer Networking,7,New,72.4348155563,Voice over IP (VoIP)
1257,France,Hardware & Networking,2021,Linux,8,New,80.2011173172,Cloud Computing
1258,France,Hardware & Networking,2021,Fiber Optic Technology,9,New,86.9741397468,Internet Protocol (IP)
1259,France,Hardware & Networking,2021,Commerce,10,New,56.7515513037,Mobile Devices
1260,France,Health Care,2021,Healthcare,1,3,100,Healthcare
1261,France,Health Care,2021,Hospitals,2,4,100,Hospitals
1262,France,Health Care,2021,Nursing,3,New,93.8841364023,Hospitals
1263,France,Health Care,2021,Pharmaceutics,4,-1,100,Pharmaceutics
1264,France,Health Care,2021,Medicine,5,5,100,Medicine
1265,France,Health Care,2021,Organization Skills,6,New,58.2215811746,Healthcare
1266,France,Health Care,2021,Patient Safety,7,New,95.4749923752,Hospitals
1267,France,Health Care,2021,Oncology,8,New,96.3307121753,Clinical Trials
1268,France,Health Care,2021,Clinical Research,9,-4,100,Clinical Research
1269,France,Health Care,2021,Team Spirit,10,New,49.7716424718,Pharmaceutics
1270,France,Legal,2021,Family Law,1,New,96.8317339186,Litigation
1271,France,Legal,2021,Legal Writing,2,1,100,Legal Writing
1272,France,Legal,2021,Corporate Law,3,3,100,Corporate Law
1273,France,Legal,2021,Legal Research,4,1,100,Legal Research
1274,France,Legal,2021,Law,5,New,92.5310974414,Contract Law
1275,France,Legal,2021,Property Law,6,New,93.7939283113,Legal Advice
1276,France,Legal,2021,Contract Law,7,1,100,Contract Law
1277,France,Legal,2021,Commercial Litigation,8,-4,100,Commercial Litigation
1278,France,Legal,2021,Civil Litigation,9,-2,100,Civil Litigation
1279,France,Legal,2021,Criminal Law,10,New,92.9632369936,Legal Writing
1280,France,Manufacturing,2021,Mechanics,1,New,75.0163066051,Engineering
